failure mode,unit number,"time, in cycles",sensor 1,sensor 2
2,89,94.0,171.16304,174.35414
2,89,95.0,175.3138,174.79468
2,89,96.0,173.57368,180.15178
2,89,97.0,173.0591,183.14844
2,89,98.0,177.28911,186.98958
2,89,99.0,184.75543,189.66754
2,89,100.0,191.7062,192.19612
2,89,101.0,197.76463,195.82228
2,89,102.0,196.8606,199.06853
2,89,103.0,195.7565,202.37819
2,89,104.0,199.46202,206.95139
2,89,105.0,207.5535,210.1744
2,89,106.0,215.89885,213.40388
2,89,107.0,220.32198,217.30597
2,89,108.0,221.92587,221.95221
2,89,109.0,222.18077,223.80745
2,89,110.0,222.02626,227.61784
2,89,111.0,229.59178,231.34998
2,89,112.0,238.62996,235.25047
2,89,113.0,244.38924,237.8967
2,89,114.0,247.67691,242.20491
2,89,115.0,248.35603,246.55823
2,89,116.0,248.63454,250.74265
2,89,117.0,255.05371,254.73557
2,89,117.20805,254.66875,253.49617
2,90,1.0,1.2882521,0.6494224
2,90,2.0,1.7797352,2.1755037
2,90,3.0,3.90763,3.4716082
2,90,4.0,2.1780431,2.711155
2,90,5.0,1.5890404,3.0970309
2,90,6.0,2.6927862,4.270589
2,90,7.0,4.3527703,4.080691
2,90,8.0,2.351376,4.8156486
2,90,9.0,2.2851565,6.5443525
2,90,10.0,3.5214112,5.9275255
2,90,11.0,4.2192173,7.189361
2,90,12.0,6.57918,7.6906962
2,90,13.0,6.2990327,8.579749
2,90,14.0,6.7646084,9.69675
2,90,15.0,5.0153723,9.05347
2,90,16.0,5.0928993,11.71435
2,90,17.0,7.551581,12.603688
2,90,18.0,8.035439,12.571396
2,90,19.0,10.718133,14.081797
2,90,20.0,9.354387,15.299066
2,90,21.0,8.735319,16.775185
2,90,22.0,9.439685,18.737034
2,90,23.0,11.234429,20.094849
2,90,24.0,12.909136,20.665306
2,90,25.0,15.194768,22.166784
2,90,26.0,15.454866,23.370846
2,90,27.0,14.080082,23.838762
2,90,28.0,13.572841,26.04185
2,90,29.0,15.958117,27.516226
2,90,30.0,17.764885,29.809774
2,90,31.0,21.163166,30.17255
2,90,32.0,20.8858,32.392754
2,90,33.0,21.42767,34.07914
2,90,34.0,21.3559,35.338383
2,90,35.0,22.334272,38.03769
2,90,36.0,24.28465,40.87297
2,90,37.0,27.370554,41.896538
2,90,38.0,30.537561,42.58848
2,90,39.0,30.795422,44.621033
2,90,40.0,28.677074,46.484074
2,90,41.0,28.619516,47.784473
2,90,42.0,33.509586,51.12038
2,90,43.0,37.648376,52.301388
2,90,44.0,40.119953,54.085613
2,90,45.0,39.285378,57.55074
2,90,46.0,38.899815,57.90001
2,90,47.0,39.369522,60.88174
2,90,48.0,42.96815,63.07196
2,90,49.0,44.722355,65.38353
2,90,50.0,47.57516,67.15216
2,90,51.0,49.11498,70.32992
2,90,52.0,49.072357,72.23562
2,90,53.0,50.801384,73.98188
2,90,54.0,51.90208,76.761116
2,90,55.0,54.872738,80.264015
2,90,56.0,60.320908,81.588615
2,90,57.0,64.370445,84.55191
2,90,58.0,62.00252,86.55368
2,90,59.0,63.192146,88.526085
2,90,60.0,63.022243,90.672165
2,90,61.0,69.40068,94.46893
2,90,62.0,72.38212,97.00809
2,90,63.0,75.57099,100.40968
2,90,64.0,76.75683,100.93888
2,90,65.0,75.793274,105.30589
2,90,66.0,75.24433,107.81983
2,90,67.0,80.22785,111.46772
2,90,68.0,86.6936,113.82446
2,90,69.0,89.36244,117.48874
2,90,70.0,92.015854,120.16733
2,90,71.0,88.67941,122.176254
2,90,72.0,88.93897,125.481575
2,90,73.0,93.463455,128.9399
2,90,74.0,98.11046,130.68106
2,90,75.0,105.04841,134.0762
2,90,76.0,106.735825,137.9773
2,90,77.0,106.04848,139.84058
2,90,78.0,105.31485,143.51778
2,90,79.0,108.94439,147.15474
2,90,80.0,115.65206,150.7453
2,90,81.0,122.354095,154.70595
2,90,82.0,125.31355,157.29173
2,90,83.0,124.48256,159.68794
2,90,84.0,122.63808,164.30661
2,90,85.0,125.38271,167.76637
2,90,86.0,131.39761,169.44835
2,90,87.0,137.79494,173.68016
2,90,88.0,142.89072,177.75978
2,90,89.0,144.45389,181.6403
2,90,90.0,143.65067,184.08539
2,90,91.0,143.65027,186.3681
2,90,92.0,147.54533,191.59567
2,90,93.0,156.24875,196.27435
2,90,94.0,163.1276,198.46657
2,90,95.0,165.30971,202.51393
2,90,96.0,164.28539,208.42574
2,90,97.0,162.97131,211.68245
2,90,98.0,166.22609,214.59253
2,90,99.0,175.83203,218.08192
2,90,100.0,182.47414,221.74557
2,90,101.0,185.70288,224.73116
2,90,101.05927,186.50447,226.60786
2,91,1.0,3.6641254,1.4726174
2,91,2.0,3.1426978,0.7639091
2,91,3.0,4.5932755,2.61464
2,91,4.0,4.472462,2.4668357
2,91,5.0,4.2213993,2.4182687
2,91,6.0,3.773463,4.219775
2,91,7.0,6.660567,4.4920635
2,91,8.0,4.9485307,4.5239873
2,91,9.0,4.3075914,5.4689164
2,91,10.0,4.9928975,5.479819
2,91,11.0,5.3104005,6.7152715
2,91,12.0,7.395776,8.273221
2,91,13.0,6.286951,7.866258
2,91,14.0,6.265748,9.481093
2,91,15.0,5.8968744,8.953446
2,91,16.0,6.8972597,10.496279
2,91,17.0,7.5537896,11.667212
2,91,18.0,9.50869,13.838113
2,91,19.0,11.35496,13.985695
2,91,20.0,11.180207,13.449928
2,91,21.0,10.4862385,16.055508
2,91,22.0,10.51296,17.12249
2,91,23.0,12.509388,18.383959
2,91,24.0,13.786737,18.17605
2,91,25.0,16.400661,20.467365
2,91,26.0,16.565863,21.749357
2,91,27.0,15.949414,23.514395
2,91,28.0,14.892677,25.322042
2,91,29.0,16.256142,25.550669
2,91,30.0,20.82812,26.856434
2,91,31.0,22.36428,28.771414
2,91,32.0,20.96433,31.51215
2,91,33.0,23.024958,32.79802
2,91,34.0,21.296144,32.470665
2,91,35.0,23.055017,34.941162
2,91,36.0,24.584658,37.525204
2,91,37.0,28.167536,38.75359
2,91,38.0,30.612093,40.87242
2,91,39.0,30.734623,42.899788
2,91,40.0,29.363014,45.122456
2,91,41.0,31.642914,45.820255
2,91,42.0,34.30593,47.598644
2,91,43.0,35.80138,48.9971
2,91,44.0,39.457012,51.235172
2,91,45.0,38.956757,53.170563
2,91,46.0,40.0276,55.34876
2,91,47.0,41.050167,57.07789
2,91,48.0,41.910713,60.547256
2,91,49.0,46.257008,60.199493
2,91,50.0,49.891582,63.26702
2,91,51.0,52.305176,66.537506
2,91,52.0,51.87059,67.93683
2,91,53.0,49.101337,69.889015
2,91,54.0,53.068703,72.71344
2,91,55.0,56.48806,74.65762
2,91,56.0,59.929886,77.70481
2,91,57.0,63.50845,79.11971
2,91,58.0,63.952885,81.42079
2,91,59.0,63.094437,84.17121
2,91,60.0,62.557922,86.501656
2,91,61.0,67.4973,87.93858
2,91,62.0,74.702354,90.82526
2,91,63.0,76.59347,93.63045
2,91,64.0,76.57513,96.13674
2,91,65.0,75.28329,99.24094
2,91,66.0,76.31809,102.66395
2,91,67.0,79.38302,102.94256
2,91,68.0,85.11442,106.81872
2,91,69.0,89.3581,109.027534
2,91,70.0,90.735886,111.86695
2,91,71.0,90.23563,114.65542
2,91,72.0,90.040375,118.21488
2,91,73.0,94.52726,121.35016
2,91,74.0,99.59891,122.756935
2,91,75.0,105.51662,127.98577
2,91,76.0,107.326546,130.24252
2,91,77.0,106.62831,131.80672
2,91,78.0,106.50036,134.3233
2,91,79.0,109.43345,137.3843
2,91,80.0,114.425934,142.25694
2,91,81.0,120.128235,144.22726
2,91,82.0,124.758896,147.82263
2,91,83.0,124.7461,151.73747
2,91,84.0,123.69516,154.08742
2,91,85.0,124.55013,155.98143
2,91,86.0,131.00352,159.56989
2,91,87.0,137.74045,164.1764
2,91,88.0,142.53525,166.84654
2,91,89.0,144.21518,170.11752
2,91,90.0,142.30733,171.51976
2,91,91.0,144.31038,176.43983
2,91,92.0,148.53969,181.8736
2,91,93.0,155.36836,183.01527
2,91,94.0,163.02945,186.79517
2,91,95.0,163.6804,190.58719
2,91,96.0,162.18742,194.29611
2,91,97.0,162.7366,198.16254
2,91,98.0,166.6832,199.77516
2,91,99.0,173.35063,205.099
2,91,100.0,179.53552,206.55489
2,91,101.0,186.05725,211.12502
2,91,102.0,185.76978,216.19096
2,91,103.0,184.75789,218.77184
2,91,104.0,187.60503,222.91425
2,91,105.0,193.79889,226.37254
2,91,106.0,201.01625,230.66931
2,91,107.0,207.43356,232.43672
2,91,108.0,208.3307,237.76463
2,91,109.0,207.13895,242.5966
2,91,110.0,209.16249,245.32558
2,91,111.0,213.94754,250.04358
2,91,112.0,222.43556,253.60457
2,91,113.0,230.04066,258.64365
2,91,114.0,232.42378,261.62982
2,91,115.0,232.02924,265.24908
2,91,116.0,233.23877,268.6234
2,91,117.0,237.76381,274.67725
2,91,118.0,245.82004,278.99808
2,91,119.0,253.09097,282.58417
2,91,119.27889,255.36734,284.02438
2,92,1.0,2.7734,0.89766085
2,92,2.0,4.379068,0.81842005
2,92,3.0,3.0831556,1.6436429
2,92,4.0,4.5755367,2.7424433
2,92,5.0,3.3458521,3.3618295
2,92,6.0,4.70062,2.039877
2,92,7.0,3.6837387,4.3030796
2,92,8.0,4.388564,5.3400807
2,92,9.0,3.5059762,4.5201826
2,92,10.0,3.5919514,5.748549
2,92,11.0,5.7449193,6.505457
2,92,12.0,8.033837,6.553443
2,92,13.0,6.5354657,6.6844606
2,92,14.0,6.077304,8.605438
2,92,15.0,7.1139464,10.239839
2,92,16.0,7.1009407,10.172485
2,92,17.0,8.011789,13.413687
2,92,18.0,9.431022,13.273752
2,92,19.0,9.5568905,13.437673
2,92,20.0,10.392304,14.698633
2,92,21.0,8.436273,15.981109
2,92,22.0,11.396101,17.735285
2,92,23.0,12.240939,17.975487
2,92,24.0,12.906595,20.06955
2,92,25.0,15.830069,21.56725
2,92,26.0,15.766001,23.347256
2,92,27.0,14.577146,23.216682
2,92,28.0,15.524989,25.61683
2,92,29.0,16.75086,26.188839
2,92,30.0,19.299974,28.190136
2,92,31.0,21.516289,29.62503
2,92,32.0,21.028418,31.548676
2,92,33.0,21.41131,33.75804
2,92,34.0,20.365995,33.940548
2,92,35.0,23.358618,35.509808
2,92,36.0,25.178661,36.612873
2,92,37.0,27.935785,40.090084
2,92,38.0,30.23567,40.949368
2,92,39.0,29.511095,43.18062
2,92,40.0,28.759655,44.477516
2,92,41.0,29.938297,47.276184
2,92,42.0,31.355125,49.59395
2,92,43.0,34.77458,50.800552
2,92,44.0,38.717922,52.622948
2,92,45.0,37.8361,54.449287
2,92,46.0,38.21797,56.812946
2,92,47.0,37.57852,57.10863
2,92,48.0,40.38678,60.37018
2,92,49.0,46.041443,60.75975
2,92,50.0,47.472225,64.4781
2,92,51.0,47.771923,66.563065
2,92,52.0,48.286053,68.43073
2,92,53.0,48.57366,70.51085
2,92,54.0,48.569862,73.326294
2,92,55.0,52.32538,74.92883
2,92,56.0,57.8836,76.529175
2,92,57.0,59.32521,81.03333
2,92,58.0,57.7517,82.66005
2,92,59.0,59.341034,84.9892
2,92,60.0,59.630527,88.91266
2,92,61.0,63.599174,90.08035
2,92,62.0,67.4634,92.09902
2,92,63.0,71.39107,95.097275
2,92,64.0,72.27641,98.140755
2,92,65.0,70.45473,100.2851
2,92,66.0,72.5569,103.1435
2,92,67.0,75.77755,104.39979
2,92,68.0,81.319885,108.32475
2,92,69.0,85.47838,111.26958
2,92,70.0,86.72252,112.32006
2,92,71.0,83.858505,117.07976
2,92,72.0,85.69038,118.82201
2,92,73.0,87.971054,121.76706
2,92,74.0,93.88154,125.697174
2,92,75.0,100.0448,128.7213
2,92,76.0,102.18704,130.15065
2,92,77.0,100.96366,133.16777
2,92,78.0,98.793236,136.27776
2,92,79.0,101.036285,139.3508
2,92,80.0,107.02907,144.32478
2,92,81.0,113.60383,145.38654
2,92,82.0,118.48425,148.32092
2,92,83.0,118.56853,152.80899
2,92,84.0,115.89969,155.11467
2,92,85.0,117.34785,158.57628
2,92,86.0,123.12465,162.35442
2,92,87.0,129.22119,164.40976
2,92,88.0,134.29272,168.55847
2,92,89.0,135.78572,171.07227
2,92,90.0,133.90793,173.9608
2,92,91.0,135.03734,178.68271
2,92,92.0,138.38197,181.86845
2,92,93.0,146.29077,184.27736
2,92,94.0,152.9353,187.66426
2,92,95.0,154.45024,192.91705
2,92,96.0,153.20274,195.08093
2,92,97.0,152.88773,199.86359
2,92,98.0,156.96394,202.67932
2,92,99.0,163.98416,205.68948
2,92,100.0,172.48964,210.23546
2,92,101.0,174.7238,213.4049
2,92,102.0,174.36769,216.7819
2,92,103.0,171.78186,219.63208
2,92,104.0,175.47629,225.52202
2,92,105.0,181.796,229.31529
2,92,106.0,190.83014,232.37973
2,92,107.0,196.59778,235.49791
2,92,108.0,194.95549,239.35178
2,92,109.0,194.54646,243.29037
2,92,109.665726,195.17352,246.72919
2,93,1.0,2.4226952,2.4102259
2,93,2.0,2.4874516,2.400827
2,93,3.0,4.146517,2.9807177
2,93,4.0,2.4032478,3.2086027
2,93,5.0,3.579396,2.4572124
2,93,6.0,3.3068302,2.5386882
2,93,7.0,5.6031632,4.4120836
2,93,8.0,4.954408,4.9248743
2,93,9.0,2.6918874,4.5895176
2,93,10.0,4.761153,5.40054
2,93,11.0,4.3519583,5.999308
2,93,12.0,6.0836873,7.486422
2,93,13.0,7.2953625,6.708722
2,93,14.0,7.070369,8.546971
2,93,15.0,7.4019585,9.901962
2,93,16.0,5.629978,10.593236
2,93,17.0,7.300511,10.972152
2,93,18.0,10.863602,11.864587
2,93,19.0,11.589138,13.627235
2,93,20.0,9.936637,14.469263
2,93,21.0,8.968396,14.696642
2,93,22.0,9.429025,15.285384
2,93,23.0,10.972056,16.542093
2,93,24.0,13.467727,17.710646
2,93,25.0,15.773388,18.967266
2,93,26.0,15.401644,19.101479
2,93,27.0,15.078002,20.695019
2,93,28.0,15.204134,21.557318
2,93,29.0,16.21598,23.195194
2,93,30.0,20.047375,25.71755
2,93,31.0,22.164509,27.28255
2,93,32.0,23.588554,25.79859
2,93,33.0,22.694666,29.2281
2,93,34.0,23.321281,28.73507
2,93,35.0,22.693947,31.611372
2,93,36.0,26.213358,32.2933
2,93,37.0,29.235397,33.32031
2,93,38.0,32.08877,35.12056
2,93,39.0,30.840813,36.635082
2,93,40.0,29.71007,38.448578
2,93,41.0,29.96805,39.696304
2,93,42.0,32.641487,41.33473
2,93,43.0,37.674507,43.216072
2,93,44.0,38.876568,42.940628
2,93,45.0,40.37818,46.131027
2,93,46.0,40.6365,48.613575
2,93,47.0,39.243835,49.335423
2,93,48.0,42.83163,51.98464
2,93,49.0,45.742195,53.29713
2,93,50.0,49.795734,54.15481
2,93,51.0,51.44957,56.118534
2,93,52.0,48.88944,56.828983
2,93,53.0,49.427795,59.82057
2,93,54.0,51.99453,61.52407
2,93,55.0,55.64526,65.264626
2,93,56.0,60.497047,64.978134
2,93,57.0,64.713524,67.683464
2,93,58.0,63.747643,70.20874
2,93,59.0,62.10861,71.20973
2,93,60.0,65.08114,72.3786
2,93,61.0,67.48257,75.50326
2,93,62.0,73.72113,78.34745
2,93,63.0,76.362724,80.16129
2,93,64.0,77.22089,82.32462
2,93,65.0,76.75961,83.8534
2,93,66.0,75.99645,86.05357
2,93,67.0,81.88516,86.396286
2,93,68.0,86.055786,90.81059
2,93,69.0,90.55919,91.74888
2,93,70.0,93.79741,94.19291
2,93,71.0,90.83679,96.72277
2,93,72.0,93.22553,97.63732
2,93,73.0,96.40767,101.72347
2,93,74.0,99.928604,103.338234
2,93,75.0,105.58878,105.074524
2,93,76.0,108.6608,108.167496
2,93,77.0,107.2685,109.54708
2,93,78.0,107.45232,113.640335
2,93,79.0,110.5419,115.62113
2,93,80.0,115.622055,115.7729
2,93,81.0,121.95057,119.35771
2,93,82.0,125.12426,121.30029
2,93,83.0,126.0014,125.61145
2,93,84.0,124.45259,126.86389
2,93,85.0,127.62894,128.65863
2,93,86.0,131.6197,133.84592
2,93,87.0,139.51024,135.15376
2,93,88.0,144.253,137.897
2,93,89.0,145.33936,140.9267
2,93,90.0,144.73334,144.21184
2,93,91.0,143.52824,145.65007
2,93,92.0,149.89282,148.49637
2,93,93.0,157.83353,151.17883
2,93,94.0,163.35442,154.09302
2,93,95.0,163.86923,156.19226
2,93,96.0,163.94814,159.54214
2,93,97.0,163.5698,161.41331
2,93,98.0,168.64209,165.91197
2,93,99.0,178.12688,166.49619
2,93,100.0,182.77269,169.54134
2,93,101.0,186.61864,173.68697
2,93,102.0,187.18997,175.93727
2,93,103.0,186.14757,179.09499
2,93,104.0,188.14888,181.43275
2,93,105.0,197.1417,185.71617
2,93,106.0,203.94084,188.27635
2,93,107.0,209.69038,191.0814
2,93,108.0,209.54082,193.23291
2,93,109.0,209.25269,197.06633
2,93,110.0,211.33075,199.96233
2,93,111.0,218.12991,203.83473
2,93,112.0,226.80614,206.8756
2,93,113.0,233.06836,209.49564
2,93,114.0,236.5413,212.86719
2,93,115.0,234.21858,214.55415
2,93,116.0,234.96542,218.57002
2,93,117.0,240.27649,224.50293
2,93,118.0,250.92848,225.1589
2,93,119.0,257.37,228.09842
2,93,120.0,261.76,232.55908
2,93,121.0,260.5102,235.60577
2,93,122.0,259.99146,239.26355
2,93,123.0,265.84598,242.25806
2,93,124.0,273.12598,245.66045
2,93,125.0,282.51797,248.93298
2,93,126.0,288.02045,252.05562
2,93,127.0,288.96848,256.3782
2,93,127.281555,287.57068,255.4831
2,94,1.0,3.2653992,2.3257291
2,94,2.0,3.2659032,0.67998827
2,94,3.0,2.870024,1.6710896
2,94,4.0,4.2985754,3.668016
2,94,5.0,3.530869,2.6613605
2,94,6.0,5.2122073,4.676491
2,94,7.0,3.585895,4.976056
2,94,8.0,4.7306824,5.5999584
2,94,9.0,4.6822524,4.3335586
2,94,10.0,3.0033455,5.625687
2,94,11.0,5.3926797,5.9223957
2,94,12.0,5.8058543,7.4792943
2,94,13.0,7.5688834,8.018834
2,94,14.0,7.000182,10.508103
2,94,15.0,5.1182227,9.900376
2,94,16.0,6.59874,12.02004
2,94,17.0,7.2847805,12.155892
2,94,18.0,8.310806,14.34791
2,94,19.0,10.343764,15.909376
2,94,20.0,9.2144375,16.46721
2,94,21.0,8.041328,17.319292
2,94,22.0,9.567447,18.948074
2,94,23.0,9.90384,18.469366
2,94,24.0,11.762545,22.136206
2,94,25.0,12.358166,22.340157
2,94,26.0,12.30115,24.415289
2,94,27.0,12.814569,25.628933
2,94,28.0,12.31385,28.150684
2,94,29.0,12.898083,29.3837
2,94,30.0,15.165891,30.5046
2,94,31.0,18.930817,32.318897
2,94,32.0,18.701117,33.839867
2,94,33.0,19.280767,35.30543
2,94,34.0,15.634054,36.766357
2,94,35.0,16.426039,39.114788
2,94,36.0,18.468296,41.461895
2,94,37.0,23.377037,44.516495
2,94,38.0,24.11462,44.510757
2,94,39.0,24.453394,47.19136
2,94,40.0,23.053984,48.396004
2,94,41.0,22.67092,51.40807
2,94,42.0,25.236683,52.631992
2,94,43.0,28.604605,54.54529
2,94,44.0,30.763725,57.842216
2,94,45.0,30.749376,60.424767
2,94,46.0,29.846243,61.687683
2,94,47.0,28.273077,64.250824
2,94,48.0,30.86041,65.41214
2,94,49.0,33.474876,69.64879
2,94,50.0,37.464,71.41573
2,94,51.0,38.67113,73.769035
2,94,52.0,38.927425,76.21652
2,94,53.0,36.73782,78.785446
2,94,54.0,38.28147,80.99134
2,94,55.0,42.19063,83.66027
2,94,56.0,47.270714,86.58934
2,94,57.0,47.737312,90.326324
2,94,58.0,46.063873,92.34771
2,94,59.0,46.29866,95.372734
2,94,60.0,45.542828,95.90294
2,94,61.0,50.791,99.1208
2,94,62.0,55.37776,102.08396
2,94,63.0,56.96774,106.259186
2,94,64.0,58.306404,108.135864
2,94,65.0,55.284363,111.95631
2,94,66.0,56.37156,114.82418
2,94,67.0,58.651726,117.53052
2,94,68.0,63.773525,121.32239
2,94,69.0,67.54303,122.90969
2,94,70.0,67.99808,126.793915
2,94,71.0,66.26484,130.50728
2,94,72.0,66.19182,133.68724
2,94,73.0,69.82546,137.3993
2,94,74.0,73.593376,141.57231
2,94,75.0,77.25523,143.12682
2,94,76.0,79.97954,145.55617
2,94,77.0,79.53291,150.35225
2,94,78.0,77.33836,152.53336
2,94,79.0,77.92032,158.09521
2,94,80.0,84.276695,161.63037
2,94,81.0,89.4319,164.51971
2,94,82.0,92.19221,168.4938
2,94,83.0,91.71257,171.3058
2,94,84.0,90.41899,174.35641
2,94,85.0,92.188194,178.28885
2,94,86.0,95.46109,182.6693
2,94,87.0,101.51449,186.51929
2,94,88.0,106.559395,189.58156
2,94,89.0,106.22024,192.64258
2,94,90.0,102.56271,197.76065
2,94,91.0,105.023056,201.27094
2,94,92.0,106.75782,205.43811
2,94,93.0,115.072426,209.58427
2,94,94.0,120.300896,214.4365
2,94,95.0,122.224495,218.05405
2,94,96.0,119.145134,222.23787
2,94,97.0,118.14563,225.92543
2,94,98.0,121.55891,232.11258
2,94,99.0,127.53916,233.9255
2,94,100.0,133.04059,237.45433
2,94,101.0,137.61179,243.10983
2,94,102.0,135.52452,247.46785
2,94,103.0,133.91597,250.8214
2,94,104.0,136.69781,255.79282
2,94,105.0,141.31578,261.015
2,94,106.0,149.14075,263.69766
2,94,107.0,153.1084,269.4627
2,94,108.0,153.65785,274.09448
2,94,109.0,150.43303,277.3651
2,94,110.0,152.50722,281.93698
2,94,111.0,156.40504,288.96185
2,94,112.0,164.55237,291.23993
2,94,112.41137,167.0181,293.95184
2,95,1.0,1.7289252,1.9313521
2,95,2.0,2.1598022,0.9223256
2,95,3.0,2.4106598,0.90194786
2,95,4.0,2.8026278,3.1273842
2,95,5.0,3.3029761,3.4329062
2,95,6.0,4.4936566,4.5556345
2,95,7.0,3.6005208,4.2642817
2,95,8.0,3.1034122,4.09943
2,95,9.0,3.7260423,6.2736173
2,95,10.0,3.9927578,6.089046
2,95,11.0,3.6613069,6.2471094
2,95,12.0,5.857517,6.9898696
2,95,13.0,6.3505726,7.917766
2,95,14.0,5.849183,9.03209
2,95,15.0,6.308368,9.462898
2,95,16.0,6.299651,10.01722
2,95,17.0,8.711563,11.756766
2,95,18.0,10.405074,12.051049
2,95,19.0,10.83853,12.334729
2,95,20.0,10.2069845,15.545228
2,95,21.0,8.870875,15.587122
2,95,22.0,10.491291,17.940908
2,95,23.0,14.466217,18.636374
2,95,24.0,13.414113,20.031034
2,95,25.0,15.005298,20.73688
2,95,26.0,16.570147,20.46217
2,95,27.0,15.926196,23.22438
2,95,28.0,15.7274275,24.528917
2,95,29.0,16.521994,26.656816
2,95,30.0,18.760286,26.01121
2,95,31.0,22.844423,27.719961
2,95,32.0,22.38711,30.45562
2,95,33.0,21.454985,32.12395
2,95,34.0,21.327042,33.42021
2,95,35.0,24.273983,34.385963
2,95,36.0,26.146286,36.81678
2,95,37.0,28.80221,38.060814
2,95,38.0,31.414513,40.80691
2,95,39.0,32.480648,42.955036
2,95,40.0,29.199413,43.21719
2,95,41.0,31.212688,45.179836
2,95,42.0,33.875214,46.832165
2,95,43.0,36.821716,48.17121
2,95,44.0,41.41875,51.80717
2,95,45.0,41.02283,52.424446
2,95,46.0,41.35473,54.9162
2,95,47.0,39.93327,56.48813
2,95,48.0,44.417778,59.371613
2,95,49.0,48.8715,62.192806
2,95,50.0,50.350006,62.213528
2,95,51.0,51.34347,65.09744
2,95,52.0,51.02604,68.30358
2,95,53.0,49.748512,67.85921
2,95,54.0,53.283253,72.77922
2,95,55.0,58.273457,74.15332
2,95,56.0,62.261032,76.406815
2,95,57.0,65.5195,79.473885
2,95,58.0,64.688805,80.43978
2,95,59.0,63.508915,83.08747
2,95,60.0,68.38313,85.767006
2,95,61.0,69.73115,89.79529
2,95,62.0,75.19081,90.57079
2,95,63.0,78.53125,93.164406
2,95,64.0,79.33502,95.57997
2,95,65.0,78.40551,98.51502
2,95,66.0,78.68952,100.233025
2,95,67.0,82.48282,103.76688
2,95,68.0,89.08404,106.691376
2,95,69.0,92.763626,109.44941
2,95,70.0,93.06014,113.01046
2,95,71.0,93.30821,114.93118
2,95,72.0,94.26265,116.851524
2,95,73.0,96.861694,119.85593
2,95,74.0,103.84777,123.77744
2,95,75.0,109.636185,125.98841
2,95,76.0,111.17032,129.03352
2,95,77.0,111.18976,132.17314
2,95,78.0,110.48298,134.20496
2,95,79.0,113.04302,138.13829
2,95,80.0,120.368774,140.42201
2,95,81.0,126.024185,144.81639
2,95,82.0,128.42406,147.28792
2,95,83.0,129.60892,151.89572
2,95,84.0,127.913506,153.98128
2,95,85.0,130.17067,156.04901
2,95,86.0,136.09161,159.8936
2,95,87.0,142.13281,162.39705
2,95,88.0,147.58733,167.49652
2,95,89.0,149.13733,168.76125
2,95,90.0,148.28604,173.56233
2,95,91.0,150.32759,176.20737
2,95,92.0,154.51257,179.08154
2,95,93.0,161.59554,182.75446
2,95,94.0,169.72748,186.19087
2,95,95.0,170.90318,190.67296
2,95,96.0,170.49478,192.58188
2,95,97.0,171.1081,197.55507
2,95,98.0,174.69621,201.03952
2,95,99.0,181.29565,204.75125
2,95,100.0,189.92827,208.8855
2,95,100.414696,191.26178,209.5507
2,96,1.0,4.4470863,2.0011873
2,96,2.0,2.590427,2.7071042
2,96,3.0,2.268113,2.9199119
2,96,4.0,3.711988,3.8424554
2,96,5.0,1.1460943,3.8734016
2,96,6.0,3.0374143,2.8558722
2,96,7.0,2.653954,3.4064012
2,96,8.0,2.978291,4.8544765
2,96,9.0,2.4435358,6.786266
2,96,10.0,2.6426497,6.1378126
2,96,11.0,3.4204898,5.236605
2,96,12.0,6.141362,6.7429776
2,96,13.0,5.707959,8.511248
2,96,14.0,6.839656,8.696681
2,96,15.0,5.6860743,8.679929
2,96,16.0,5.7186937,9.927346
2,96,17.0,8.290124,11.066229
2,96,18.0,8.058993,12.4261465
2,96,19.0,7.87236,14.00242
2,96,20.0,9.097792,14.354422
2,96,21.0,9.501758,15.367426
2,96,22.0,8.017063,15.819178
2,96,23.0,9.535479,17.280245
2,96,24.0,10.853452,18.836203
2,96,25.0,12.839782,19.468077
2,96,26.0,13.083087,20.11433
2,96,27.0,12.3306875,22.582367
2,96,28.0,13.240673,23.017504
2,96,29.0,14.842595,23.384445
2,96,30.0,17.56218,25.761568
2,96,31.0,17.793447,26.226404
2,96,32.0,19.636698,29.422333
2,96,33.0,17.463804,30.055426
2,96,34.0,17.272402,32.676315
2,96,35.0,18.450382,32.832836
2,96,36.0,20.596071,35.798565
2,96,37.0,23.13603,35.191193
2,96,38.0,23.702871,38.723133
2,96,39.0,24.18576,39.165665
2,96,40.0,23.663584,42.135227
2,96,41.0,24.097473,42.845856
2,96,42.0,26.09487,43.870205
2,96,43.0,30.235268,44.415756
2,96,44.0,32.927242,47.060852
2,96,45.0,31.24556,48.98964
2,96,46.0,30.121304,49.024673
2,96,47.0,31.270397,51.465843
2,96,48.0,32.86586,53.639126
2,96,49.0,36.660378,55.332638
2,96,50.0,39.729855,58.487984
2,96,51.0,40.660458,60.45906
2,96,52.0,39.02081,62.078854
2,96,53.0,38.83779,63.55065
2,96,54.0,40.27821,65.736595
2,96,55.0,45.81246,67.137314
2,96,56.0,50.412476,69.89765
2,96,57.0,51.373188,71.17134
2,96,58.0,50.789757,72.657814
2,96,59.0,48.81389,74.943054
2,96,60.0,49.401245,77.43964
2,96,61.0,54.778,79.13124
2,96,62.0,57.940266,81.558304
2,96,63.0,61.665737,83.05082
2,96,64.0,61.23921,86.65105
2,96,65.0,59.396187,88.47004
2,96,66.0,58.67051,90.34498
2,96,67.0,65.10188,92.662346
2,96,68.0,70.13051,95.41314
2,96,69.0,72.274864,99.35752
