failure mode,unit number,"time, in cycles",sensor 1,sensor 2
1,25,9.0,3.8561687,4.5476413
1,25,10.0,3.1691637,7.1443186
1,25,11.0,2.5661237,7.940517
1,25,12.0,4.0906568,7.742829
1,25,13.0,5.1178913,9.8477125
1,25,14.0,4.507408,9.807687
1,25,15.0,5.6580553,11.589532
1,25,16.0,4.3591022,11.512922
1,25,17.0,4.965023,12.639236
1,25,18.0,5.725924,14.767795
1,25,19.0,6.8775225,14.999044
1,25,20.0,7.598428,14.790427
1,25,21.0,7.5993767,17.34353
1,25,22.0,7.9049306,17.684853
1,25,23.0,9.034654,20.90213
1,25,24.0,9.16711,21.788465
1,25,25.0,8.578105,23.98361
1,25,26.0,10.203121,24.600752
1,25,27.0,10.881471,27.416502
1,25,28.0,12.059811,27.315107
1,25,29.0,11.529308,29.681135
1,25,30.0,12.568107,30.318876
1,25,31.0,13.586822,32.526928
1,25,32.0,14.89835,33.99331
1,25,33.0,15.325624,36.56651
1,25,34.0,15.653,39.018307
1,25,35.0,17.459692,37.794464
1,25,36.0,18.199907,42.662117
1,25,37.0,18.305592,43.97715
1,25,38.0,20.142857,46.33486
1,25,39.0,21.278488,45.90391
1,25,40.0,22.215292,48.768196
1,25,41.0,22.640873,52.17395
1,25,42.0,23.99404,53.421936
1,25,43.0,24.70985,57.43543
1,25,44.0,27.027817,59.03401
1,25,45.0,26.848328,58.871613
1,25,46.0,28.164925,63.467308
1,25,47.0,29.357819,64.0744
1,25,48.0,31.126251,67.32199
1,25,49.0,30.77881,70.27284
1,25,50.0,33.51299,72.80573
1,25,51.0,33.97157,74.4277
1,25,52.0,35.622112,74.77606
1,25,53.0,35.937115,79.32113
1,25,54.0,37.267704,84.20711
1,25,55.0,39.063015,84.21166
1,25,56.0,42.26547,88.618324
1,25,57.0,42.811356,89.028244
1,25,58.0,43.66855,91.94993
1,25,59.0,46.610012,94.13959
1,25,60.0,47.331554,97.137215
1,25,61.0,47.906715,100.134056
1,25,62.0,49.407948,104.277954
1,25,63.0,50.76407,107.74445
1,25,64.0,52.23816,108.26779
1,25,65.0,53.989727,112.5212
1,25,66.0,55.192467,115.842834
1,25,67.0,57.23609,117.9342
1,25,68.0,58.24817,121.67861
1,25,68.38523,60.254562,124.17554
1,26,1.0,2.0483556,3.1252565
1,26,2.0,2.521271,2.4160817
1,26,3.0,0.8816954,3.672172
1,26,4.0,1.5759586,3.7683482
1,26,5.0,1.9124576,4.903228
1,26,6.0,1.8968097,5.045562
1,26,7.0,2.7237883,4.623642
1,26,8.0,2.5528355,4.637038
1,26,9.0,3.8368793,6.8335176
1,26,10.0,2.5076723,8.607363
1,26,11.0,3.9272444,7.1599426
1,26,12.0,3.3035846,9.829427
1,26,13.0,2.8755972,9.115804
1,26,14.0,5.0859222,10.50194
1,26,15.0,3.2335153,13.150375
1,26,16.0,5.6347837,12.883195
1,26,17.0,4.3333516,16.088543
1,26,18.0,6.289766,16.50409
1,26,19.0,5.7612495,16.232931
1,26,20.0,7.0614066,17.857132
1,26,21.0,6.2208967,18.768126
1,26,22.0,6.668669,20.718132
1,26,23.0,8.025677,23.679935
1,26,24.0,8.930277,23.518965
1,26,25.0,8.653416,24.965982
1,26,26.0,10.801562,26.8601
1,26,27.0,10.958761,29.174782
1,26,28.0,11.71825,31.97946
1,26,29.0,11.813882,32.650944
1,26,30.0,12.196521,33.935875
1,26,31.0,12.637007,36.94317
1,26,32.0,14.040222,37.44374
1,26,33.0,14.601146,38.247936
1,26,34.0,14.962556,41.757553
1,26,35.0,16.45879,42.66948
1,26,36.0,17.385242,43.536148
1,26,37.0,17.014399,48.52463
1,26,38.0,18.426455,51.380676
1,26,39.0,20.150375,52.653873
1,26,40.0,20.574615,52.45158
1,26,41.0,22.176376,56.823795
1,26,42.0,22.918041,58.992565
1,26,43.0,23.273493,60.901154
1,26,44.0,23.526459,63.060703
1,26,45.0,26.11506,65.08001
1,26,46.0,27.476418,68.3729
1,26,47.0,27.928308,70.11503
1,26,48.0,26.554136,73.52173
1,26,49.0,29.986235,77.36585
1,26,50.0,32.295383,77.36068
1,26,51.0,32.234203,80.973526
1,26,52.0,34.410072,84.78979
1,26,53.0,34.680172,87.51702
1,26,54.0,37.29414,88.791405
1,26,55.0,35.967537,91.478676
1,26,56.0,38.751335,95.82328
1,26,57.0,40.691246,97.31013
1,26,58.0,43.157894,100.33194
1,26,59.0,43.268444,103.006935
1,26,60.0,45.26251,107.12735
1,26,61.0,45.292328,110.842766
1,26,62.0,48.19901,112.94172
1,26,63.0,48.497444,116.22063
1,26,64.0,50.581146,119.12767
1,26,64.85801,52.29066,121.14347
1,27,1.0,2.4293132,2.067594
1,27,2.0,2.460534,1.4699279
1,27,3.0,3.0387166,2.7550406
1,27,4.0,3.8269832,2.9478798
1,27,5.0,3.726813,2.51479
1,27,6.0,4.9592466,3.5927277
1,27,7.0,4.7942047,5.0849376
1,27,8.0,3.8585386,3.936684
1,27,9.0,4.054959,6.924819
1,27,10.0,4.8687596,6.1572013
1,27,11.0,5.0275164,8.252784
1,27,12.0,5.478859,8.187305
1,27,13.0,5.651456,6.974142
1,27,14.0,6.107134,10.334333
1,27,15.0,6.7826233,9.455071
1,27,16.0,6.595438,10.931679
1,27,17.0,6.570353,13.350525
1,27,18.0,7.12745,14.87952
1,27,19.0,7.3656073,14.53305
1,27,20.0,8.703119,18.318052
1,27,21.0,8.138813,18.2319
1,27,22.0,8.194664,19.7981
1,27,23.0,8.291411,20.466322
1,27,24.0,9.951322,23.008825
1,27,25.0,10.161945,24.433615
1,27,26.0,10.405336,26.571192
1,27,27.0,11.560924,27.239565
1,27,28.0,11.954126,26.870033
1,27,29.0,11.632341,29.793642
1,27,30.0,13.066969,31.290768
1,27,31.0,14.313221,34.20347
1,27,32.0,15.651694,35.148262
1,27,33.0,14.121224,37.89558
1,27,34.0,15.541606,37.732906
1,27,35.0,16.488861,42.97404
1,27,36.0,17.133572,43.078773
1,27,37.0,17.76814,45.28794
1,27,38.0,17.633472,47.116245
1,27,39.0,19.668514,48.591446
1,27,40.0,21.729256,50.234283
1,27,41.0,21.108706,52.58851
1,27,42.0,21.647383,55.930016
1,27,43.0,23.059698,56.47753
1,27,44.0,23.391758,59.555935
1,27,45.0,24.491356,62.4296
1,27,46.0,25.648796,64.25116
1,27,47.0,27.346943,66.11316
1,27,48.0,27.266737,68.287224
1,27,49.0,28.889147,71.09837
1,27,50.0,29.115452,74.24563
1,27,51.0,31.043915,75.507385
1,27,51.07013,30.920233,75.53609
1,28,1.0,1.9642603,2.6614256
1,28,2.0,1.7049323,0.9959074
1,28,3.0,1.1363208,2.0798037
1,28,4.0,0.7101448,1.1050392
1,28,5.0,2.2435503,3.295215
1,28,6.0,2.0389068,2.4755673
1,28,7.0,3.0674534,5.297224
1,28,8.0,2.5374444,4.0838375
1,28,9.0,3.1878276,4.729465
1,28,10.0,2.2954495,8.135792
1,28,11.0,2.430859,8.158927
1,28,12.0,3.3337088,8.155059
1,28,13.0,3.3861291,9.945216
1,28,14.0,2.751451,11.905996
1,28,15.0,4.5174365,13.029537
1,28,16.0,4.414129,12.6649065
1,28,17.0,5.6263413,11.672697
1,28,18.0,5.0170054,14.362543
1,28,19.0,5.3577805,15.848699
1,28,20.0,5.997789,18.091795
1,28,21.0,8.11237,20.064913
1,28,22.0,8.388047,20.40447
1,28,23.0,7.3616996,22.092642
1,28,24.0,8.004935,22.265457
1,28,25.0,8.891908,23.164618
1,28,26.0,9.358334,27.22568
1,28,27.0,10.3262,25.867487
1,28,28.0,11.773671,28.808867
1,28,29.0,11.859894,30.625153
1,28,30.0,13.017515,32.77019
1,28,31.0,12.773512,35.502182
1,28,32.0,13.631094,36.585594
1,28,33.0,16.785238,37.94556
1,28,34.0,16.789976,40.76368
1,28,35.0,17.571974,42.114044
1,28,36.0,17.881176,42.73485
1,28,37.0,18.71592,46.139988
1,28,38.0,19.508581,47.444103
1,28,39.0,20.792938,50.8304
1,28,40.0,21.960497,51.382767
1,28,41.0,21.631952,54.190334
1,28,42.0,23.850468,56.614746
1,28,43.0,24.317476,60.231853
1,28,44.0,26.322052,59.833656
1,28,45.0,27.210583,63.29582
1,28,46.0,28.656448,64.90987
1,28,47.0,29.00497,66.8154
1,28,48.0,29.44443,70.592896
1,28,49.0,31.44585,73.16414
1,28,50.0,32.965797,75.29299
1,28,51.0,33.424095,77.41562
1,28,52.0,35.90747,81.785
1,28,53.0,36.25376,84.78933
1,28,54.0,38.89435,86.92951
1,28,55.0,39.021183,89.980255
1,28,56.0,41.541534,91.41046
1,28,57.0,42.282703,95.00887
1,28,58.0,44.61589,96.793365
1,28,59.0,44.905296,100.28582
1,28,60.0,45.884056,103.46335
1,28,61.0,48.13037,106.551865
1,28,62.0,49.173187,109.121925
1,28,63.0,50.11841,111.84531
1,28,64.0,54.073074,113.420204
1,28,65.0,54.418415,119.27809
1,28,66.0,55.710823,120.81732
1,28,67.0,58.163044,125.589966
1,28,68.0,59.16984,129.30602
1,28,69.0,61.54685,132.02162
1,28,70.0,63.25546,136.82904
1,28,71.0,64.1274,138.4248
1,28,72.0,65.3666,141.46954
1,28,73.0,68.031136,143.60233
1,28,73.62879,69.14751,148.3377
1,29,1.0,2.4553814,3.1332636
1,29,2.0,2.7604935,2.307804
1,29,3.0,3.1640978,0.92681324
1,29,4.0,2.201338,1.9088843
1,29,5.0,2.6394243,3.843359
1,29,6.0,2.262825,4.8316894
1,29,7.0,2.0964055,5.196398
1,29,8.0,2.481729,5.0178432
1,29,9.0,1.9592285,5.6262994
1,29,10.0,3.2123487,5.3134136
1,29,11.0,3.5573585,6.500531
1,29,12.0,2.0608277,7.559026
1,29,13.0,3.0164208,8.228791
1,29,14.0,3.672003,9.482596
1,29,15.0,4.2982907,12.092854
1,29,16.0,4.396534,12.274359
1,29,17.0,5.0909257,12.653417
1,29,18.0,6.1471076,14.636429
1,29,19.0,6.343207,15.296074
1,29,20.0,6.8515806,16.732061
1,29,21.0,5.9470096,17.146646
1,29,22.0,8.29947,19.922234
1,29,23.0,8.550102,20.000004
1,29,24.0,7.3236465,22.655867
1,29,25.0,8.339479,21.511381
1,29,26.0,8.579605,24.296001
1,29,27.0,9.838531,26.477701
1,29,28.0,9.7668085,28.52134
1,29,29.0,12.11336,29.405806
1,29,30.0,11.022949,30.643848
1,29,31.0,12.877678,32.73825
1,29,32.0,13.075291,34.245255
1,29,33.0,12.81684,36.587524
1,29,34.0,14.3396,39.19062
1,29,35.0,14.508825,39.239784
1,29,36.0,15.874055,43.18576
1,29,37.0,15.544132,45.2297
1,29,38.0,17.425495,44.88707
1,29,39.0,17.777187,48.384445
1,29,40.0,18.397217,49.97762
1,29,41.0,20.55395,51.201515
1,29,42.0,18.902185,55.62128
1,29,43.0,19.93689,55.17307
1,29,44.0,21.428871,59.543716
1,29,45.0,22.04783,60.91319
1,29,46.0,23.018566,63.158634
1,29,47.0,24.844296,65.21001
1,29,48.0,25.89166,68.68645
1,29,49.0,24.453997,70.862755
1,29,50.0,26.912426,72.91232
1,29,51.0,27.297895,74.309425
1,29,52.0,28.85897,77.60225
1,29,53.0,29.535519,79.279945
1,29,54.0,32.07715,83.638306
1,29,55.0,32.27899,85.24413
1,29,56.0,32.069386,87.59832
1,29,57.0,34.111855,90.07045
1,29,58.0,38.016403,91.80319
1,29,59.0,37.780025,95.65844
1,29,60.0,37.671474,98.65155
1,29,61.0,38.479706,100.36569
1,29,62.0,41.401737,104.45117
1,29,63.0,41.85764,107.64661
1,29,64.0,43.500896,110.8982
1,29,65.0,44.70614,112.613815
1,29,66.0,45.442265,116.75351
1,29,67.0,46.42133,119.3836
1,29,68.0,48.381996,123.425514
1,29,69.0,49.053905,125.99347
1,29,70.0,51.475964,129.45076
1,29,71.0,53.86269,132.23274
1,29,71.286835,53.11602,132.28323
1,30,1.0,3.1769297,2.8112
1,30,2.0,2.7128959,1.9691272
1,30,3.0,2.567804,3.1190076
1,30,4.0,2.2173061,3.5114834
1,30,5.0,2.9900804,2.061695
1,30,6.0,4.115353,4.2940564
1,30,7.0,4.545233,5.1238813
1,30,8.0,3.3333502,5.691477
1,30,9.0,6.0247297,5.778441
1,30,10.0,4.2857857,5.554686
1,30,11.0,4.211709,6.5726333
1,30,12.0,4.5453243,7.9760995
1,30,13.0,4.966861,9.39463
1,30,14.0,4.6989365,9.576862
1,30,15.0,5.54742,11.097047
1,30,16.0,6.299946,11.948988
1,30,17.0,6.713627,12.838787
1,30,18.0,4.843497,14.002284
1,30,19.0,6.8341475,17.199425
1,30,20.0,6.4461946,17.166914
1,30,21.0,7.5229626,18.168333
1,30,22.0,8.718673,18.155201
1,30,23.0,8.168573,22.052084
1,30,24.0,7.124888,23.21376
1,30,25.0,8.598431,24.40159
1,30,26.0,9.486859,25.910215
1,30,27.0,9.451575,25.935555
1,30,28.0,9.833403,28.071543
1,30,29.0,10.818239,28.503958
1,30,30.0,10.503018,32.035896
1,30,31.0,12.331317,34.294365
1,30,32.0,13.017324,35.77282
1,30,33.0,12.748438,37.812202
1,30,34.0,14.98621,38.440186
1,30,35.0,13.798346,39.789604
1,30,36.0,14.553042,43.578083
1,30,37.0,15.721571,44.54771
1,30,38.0,16.553959,46.632683
1,30,39.0,18.377058,49.135807
1,30,40.0,18.607529,51.42694
1,30,41.0,19.497103,53.371872
1,30,42.0,19.144388,56.004368
1,30,43.0,21.048307,58.868282
1,30,44.0,22.059563,61.926426
1,30,45.0,22.67873,62.750187
1,30,46.0,22.465992,65.660706
1,30,47.0,24.37128,65.99307
1,30,48.0,24.955135,70.25941
1,30,49.0,24.509348,72.93058
1,30,50.0,27.036161,74.22499
1,30,51.0,28.102388,78.051926
1,30,52.0,28.004547,79.29544
1,30,53.0,29.965319,82.45798
1,30,54.0,30.287123,85.9766
1,30,55.0,30.589323,86.409225
1,30,56.0,31.329397,90.63212
1,30,57.0,34.747158,93.38521
1,30,58.0,34.42561,95.64446
1,30,59.0,35.21364,99.122185
1,30,60.0,37.16193,101.89245
1,30,61.0,36.312107,103.01233
1,30,62.0,38.513374,108.19495
1,30,63.0,39.990932,111.82133
1,30,64.0,41.3852,113.550385
1,30,65.0,41.212406,118.02332
1,30,66.0,43.678387,119.61905
1,30,67.0,43.84246,122.38099
1,30,68.0,45.88061,125.28736
1,30,69.0,46.048813,129.53447
1,30,70.0,48.841293,133.04509
1,30,71.0,50.24393,135.85826
1,30,72.0,50.269737,138.30342
1,30,73.0,51.411766,141.80301
1,30,74.0,52.57613,145.54782
1,30,75.0,53.85752,149.24452
1,30,76.0,56.820244,152.14789
1,30,77.0,57.70266,154.5441
1,30,77.05214,57.53377,156.90636
1,31,1.0,0.6885838,1.0121007
1,31,2.0,0.32877916,0.95695686
1,31,3.0,1.4002802,2.1795313
1,31,4.0,0.27993438,4.048457
1,31,5.0,-0.10482848,4.43779
1,31,6.0,0.7397434,4.504408
1,31,7.0,0.74084103,4.7139497
1,31,8.0,1.7016011,5.3024907
1,31,9.0,1.900328,5.305524
1,31,10.0,1.623473,8.439445
1,31,11.0,1.5779982,8.306146
1,31,12.0,2.585669,9.541561
1,31,13.0,3.3408432,9.780798
1,31,14.0,2.8202538,10.123466
1,31,15.0,3.852506,11.629206
1,31,16.0,3.6137075,13.424864
1,31,17.0,4.1006784,14.567716
1,31,18.0,4.776741,16.037746
1,31,19.0,5.1341243,14.50407
1,31,20.0,5.3886437,17.35519
1,31,21.0,6.78905,17.083838
1,31,22.0,4.6403394,20.106968
1,31,23.0,7.7303104,20.502014
1,31,24.0,7.4154725,22.47788
1,31,25.0,9.126064,23.668812
1,31,26.0,8.880105,25.491428
1,31,27.0,9.403447,26.799236
1,31,28.0,10.450241,28.354647
1,31,29.0,10.487104,30.35401
1,31,30.0,11.453926,32.113434
1,31,31.0,13.083723,34.558323
1,31,32.0,13.106096,36.377823
1,31,33.0,13.155564,37.583748
1,31,34.0,15.392091,39.630653
1,31,35.0,14.982393,42.177055
1,31,36.0,16.796202,43.49336
1,31,37.0,16.779001,43.638435
1,31,38.0,18.582157,47.520447
1,31,39.0,18.454296,49.02451
1,31,40.0,19.293213,51.678215
1,31,41.0,19.954288,53.089535
1,31,42.0,20.378632,56.14384
1,31,43.0,20.68939,57.93197
1,31,44.0,24.144918,59.687584
1,31,45.0,24.319103,63.478962
1,31,46.0,25.694223,65.611374
1,31,47.0,26.541607,66.28108
1,31,48.0,27.464838,69.58394
1,31,49.0,28.100267,71.8559
1,31,50.0,30.63777,73.58884
1,31,51.0,31.51562,76.372444
1,31,52.0,32.20109,80.6413
1,31,53.0,32.95022,82.64928
1,31,54.0,35.41005,85.31112
1,31,55.0,34.53838,87.18671
1,31,56.0,37.631046,88.95057
1,31,57.0,37.408764,92.244
1,31,58.0,40.439793,96.27173
1,31,59.0,41.52062,99.28217
1,31,60.0,40.94309,101.1505
1,31,61.0,42.337982,102.79215
1,31,62.0,45.1431,106.48068
1,31,63.0,45.523308,109.059074
1,31,64.0,47.321503,112.56912
1,31,65.0,50.85224,115.88153
1,31,66.0,51.01184,118.07002
1,31,67.0,53.28188,122.0211
1,31,68.0,52.8246,126.79507
1,31,69.0,56.16303,128.2018
1,31,70.0,57.939484,129.78287
1,31,71.0,60.675507,133.33636
1,31,72.0,61.68032,138.10764
1,31,73.0,62.49242,142.86519
1,31,74.0,63.814323,146.43958
1,31,75.0,65.90086,147.47122
1,31,76.0,68.43232,150.99095
1,31,76.169525,67.69382,152.96136
1,32,1.0,4.1068974,2.8042946
1,32,2.0,4.344394,2.113294
1,32,3.0,4.4543104,3.0335472
1,32,4.0,2.8832815,3.1711593
1,32,5.0,4.0022945,4.57698
1,32,6.0,4.1220384,4.2232084
1,32,7.0,3.9191012,4.312518
1,32,8.0,3.6557033,5.356444
1,32,9.0,3.7783241,4.65889
1,32,10.0,3.0845752,7.4754295
1,32,11.0,3.4758365,6.983026
1,32,12.0,5.4429436,6.8317103
1,32,13.0,4.8721766,8.101795
1,32,14.0,5.172991,10.177281
1,32,15.0,4.118492,12.321082
1,32,16.0,4.0781345,11.47398
1,32,17.0,6.29192,12.867789
1,32,18.0,6.277039,13.97365
1,32,19.0,6.6739917,14.089224
1,32,20.0,6.5021377,16.768847
1,32,21.0,6.290416,18.122734
1,32,22.0,8.007502,18.699514
1,32,23.0,7.660174,20.049246
1,32,24.0,8.416471,22.691372
1,32,25.0,10.631537,23.508087
1,32,26.0,10.581905,25.565067
1,32,27.0,10.779333,26.476336
1,32,28.0,10.4364605,28.580442
1,32,29.0,10.654071,29.148418
1,32,30.0,11.364728,32.38968
1,32,31.0,12.637921,33.673706
1,32,32.0,12.995832,34.50713
1,32,33.0,14.387675,36.70594
1,32,34.0,14.88224,37.709568
1,32,35.0,14.453712,41.27817
1,32,36.0,15.792979,43.906906
1,32,37.0,16.23861,44.344913
1,32,38.0,17.110098,47.936947
1,32,39.0,18.501278,48.603504
1,32,40.0,18.809408,51.626987
1,32,41.0,19.283329,54.443443
1,32,42.0,20.748466,54.607494
1,32,43.0,21.45732,57.113014
1,32,44.0,23.7968,60.54503
1,32,45.0,24.606047,61.62488
1,32,46.0,23.7341,64.60987
1,32,47.0,25.274675,69.025246
1,32,48.0,26.664574,69.77331
1,32,49.0,27.89553,73.36606
1,32,50.0,27.745523,76.09077
1,32,51.0,29.289095,76.93128
1,32,52.0,30.975183,80.27354
1,32,53.0,31.482443,83.97802
1,32,54.0,32.93298,86.11297
1,32,55.0,33.14691,87.30071
1,32,56.0,34.86917,90.556625
1,32,57.0,36.13203,93.38613
1,32,58.0,37.228817,97.798386
1,32,59.0,38.18548,99.2818
1,32,60.0,39.00077,101.9361
1,32,61.0,40.50571,105.79619
1,32,62.0,41.055458,107.07161
1,32,63.0,44.189934,110.74726
1,32,64.0,43.994812,113.80499
1,32,65.0,46.19891,118.16074
1,32,66.0,47.80051,118.35061
1,32,67.0,49.28074,122.60287
1,32,68.0,49.651146,127.15953
1,32,69.0,51.676155,131.27055
1,32,70.0,54.38403,133.5699
1,32,71.0,55.527035,136.55818
1,32,72.0,55.647053,139.19325
1,32,73.0,55.823883,143.30453
1,32,74.0,59.161938,147.66997
1,32,75.0,59.6229,149.09045
1,32,75.190186,59.906807,149.95724
1,33,1.0,1.7249336,1.4501594
1,33,2.0,2.562596,-0.023565412
1,33,3.0,1.9227598,1.0989537
1,33,4.0,1.7753432,2.3356915
1,33,5.0,3.1243947,3.4916098
1,33,6.0,1.7753844,3.6230216
1,33,7.0,2.2144032,3.0819461
1,33,8.0,2.4666007,4.1803594
1,33,9.0,2.2789092,5.0914984
1,33,10.0,2.221813,6.812758
1,33,11.0,3.5312524,7.415691
1,33,12.0,2.7574394,8.728471
1,33,13.0,5.1008663,8.804671
1,33,14.0,3.8482573,9.366997
1,33,15.0,3.6851432,12.127806
1,33,16.0,4.3821807,14.276518
1,33,17.0,5.588701,13.427831
1,33,18.0,4.8505044,15.927779
1,33,19.0,6.1378374,17.213373
1,33,20.0,6.348826,17.914083
1,33,21.0,6.8788853,20.917599
1,33,22.0,7.327282,21.946264
1,33,23.0,7.7550387,22.744324
1,33,24.0,8.583951,25.1757
1,33,25.0,7.912647,26.543987
1,33,26.0,10.543635,27.831095
1,33,27.0,10.010757,29.3992
1,33,28.0,11.026307,31.360071
1,33,29.0,11.252854,33.72663
1,33,30.0,11.421723,35.114887
1,33,31.0,13.466578,35.782215
1,33,32.0,14.083106,39.611286
1,33,33.0,13.633694,41.235146
1,33,34.0,17.56854,44.248554
1,33,35.0,15.210116,44.268562
1,33,36.0,15.619309,46.929966
1,33,37.0,16.010012,50.74973
1,33,38.0,17.63396,52.500088
1,33,39.0,19.328785,54.789112
1,33,40.0,20.897738,57.27168
1,33,41.0,20.845524,59.183033
1,33,42.0,21.65976,62.009144
1,33,43.0,22.765472,63.638504
1,33,44.0,23.383997,66.93225
1,33,45.0,25.429186,68.20219
1,33,46.0,26.483826,72.06889
1,33,47.0,26.98475,73.53481
1,33,48.0,26.999987,77.85912
1,33,49.0,27.592012,80.08008
1,33,50.0,31.635658,82.28707
1,33,51.0,31.91894,85.88996
1,33,52.0,34.44258,88.318375
1,33,53.0,32.618576,91.53473
1,33,54.0,35.268322,94.30097
1,33,55.0,35.101746,98.814804
1,33,56.0,36.784966,99.579216
1,33,57.0,39.742973,103.21199
1,33,58.0,39.810844,106.73138
1,33,59.0,41.217865,110.36956
1,33,60.0,42.37333,112.89963
1,33,61.0,44.665825,114.91156
1,33,62.0,45.584934,119.03139
1,33,63.0,47.058937,123.29514
1,33,64.0,48.241398,126.02927
1,33,65.0,48.86838,129.25528
1,33,66.0,51.238365,133.88866
1,33,67.0,52.969574,137.06499
1,33,68.0,54.105114,141.39273
1,33,69.0,56.82824,143.96376
1,33,70.0,57.06147,146.6966
1,33,71.0,58.772507,153.02647
1,33,72.0,61.189564,155.47969
1,33,73.0,61.83694,160.02156
1,33,73.92462,62.688995,163.74634
1,34,1.0,3.770972,2.6921458
1,34,2.0,3.349401,2.5458305
1,34,3.0,2.678231,2.211665
1,34,4.0,2.774831,2.4015684
1,34,5.0,2.4582942,4.4026737
1,34,6.0,2.9908109,5.398157
1,34,7.0,2.8451164,5.5758014
1,34,8.0,4.347134,5.0115447
1,34,9.0,2.0504947,6.1974626
1,34,10.0,4.200727,5.254632
1,34,11.0,4.049187,7.4437313
1,34,12.0,4.183375,9.026172
1,34,13.0,4.76046,9.396554
1,34,14.0,5.03721,10.769403
1,34,15.0,5.386842,10.753838
1,34,16.0,5.848202,13.623567
1,34,17.0,5.063978,13.243446
1,34,18.0,6.2349086,13.807812
1,34,19.0,6.0107594,17.183603
1,34,20.0,6.910551,17.300411
1,34,21.0,7.0457754,19.27647
1,34,22.0,7.8632197,18.130243
1,34,23.0,8.577531,20.521248
1,34,24.0,6.6021285,22.129827
1,34,25.0,8.301146,24.799618
1,34,26.0,8.330262,24.57248
1,34,27.0,9.050532,27.079435
1,34,28.0,10.921265,29.870089
1,34,29.0,8.423531,30.307365
1,34,30.0,9.816531,32.735825
1,34,31.0,10.895497,34.29815
1,34,32.0,10.615228,34.537033
1,34,33.0,11.209374,36.50134
1,34,34.0,12.292028,37.82727
1,34,35.0,11.883991,40.645245
1,34,36.0,14.0651,41.578953
1,34,37.0,14.850452,43.553207
1,34,38.0,13.618429,45.937366
1,34,39.0,15.54598,47.22244
1,34,40.0,15.812148,50.179955
1,34,41.0,17.464928,53.318542
1,34,42.0,17.558592,55.968338
1,34,43.0,17.912302,57.30229
1,34,44.0,18.004368,58.636787
1,34,45.0,18.457855,61.95642
1,34,46.0,21.334372,63.420338
1,34,47.0,21.925459,64.37344
1,34,48.0,20.288382,67.78126
1,34,49.0,22.19594,70.570076
1,34,50.0,23.207926,72.37658
1,34,51.0,23.30366,76.430695
1,34,52.0,24.830303,77.646416
1,34,53.0,26.244637,79.05993
1,34,54.0,26.481646,81.77211
1,34,55.0,26.502861,84.53967
1,34,56.0,27.075281,87.62256
1,34,57.0,28.888288,89.50392
1,34,58.0,29.874578,92.3376
1,34,59.0,32.060577,95.05011
1,34,60.0,31.892086,98.00443
1,34,61.0,31.248106,100.6379
1,34,62.0,33.10472,104.027336
1,34,63.0,33.905327,107.29723
1,34,64.0,35.645218,109.001396
1,34,65.0,36.829517,113.15259
1,34,66.0,37.93906,116.8192
1,34,67.0,38.818207,118.40888
1,34,67.57675,39.05838,120.988716
1,35,1.0,2.4040236,2.5109978
1,35,2.0,3.910706,2.416772
1,35,3.0,3.255671,2.1667178
1,35,4.0,3.2332087,3.0489447
1,35,5.0,2.5769005,4.4260883
1,35,6.0,3.1995993,5.516011
1,35,7.0,2.8899946,5.011664
1,35,8.0,3.4585657,5.2183013
1,35,9.0,5.6129665,6.0395565
1,35,10.0,4.183278,6.102336
1,35,11.0,4.686769,6.1088943
1,35,12.0,4.364461,9.147189
1,35,13.0,5.2988844,9.342888
1,35,14.0,5.5694995,11.34093
1,35,15.0,6.408363,10.920968
1,35,16.0,5.9790797,12.926459
1,35,17.0,6.399007,13.7735195
1,35,18.0,8.176436,14.641295
1,35,19.0,7.906965,16.24624
1,35,20.0,7.6680055,15.801194
1,35,21.0,9.3315525,17.078255
1,35,22.0,9.873405,18.318583
1,35,23.0,8.798863,21.417011
1,35,24.0,11.011007,22.72025
1,35,25.0,11.221893,23.872347
1,35,26.0,13.045325,25.56349
1,35,27.0,12.599541,26.729862
1,35,28.0,13.213401,27.227324
1,35,29.0,13.487542,29.272322
1,35,30.0,16.210938,32.379696
1,35,31.0,15.427922,32.46059
1,35,32.0,17.683088,35.222176
1,35,33.0,18.831684,36.38917
1,35,34.0,19.180836,37.87969
1,35,35.0,19.461891,40.980335
1,35,36.0,19.67571,43.54371
1,35,37.0,20.883556,44.6722
1,35,38.0,22.898367,47.739227
1,35,39.0,23.581026,49.343403
1,35,40.0,26.15524,50.241024
1,35,41.0,25.711802,50.784218
1,35,42.0,26.858109,55.330544
1,35,43.0,28.490995,57.67209
1,35,44.0,30.483942,59.663357
1,35,45.0,31.736126,62.004883
1,35,46.0,32.42347,64.04575
1,35,47.0,33.65827,66.50191
1,35,48.0,34.493595,68.53996
1,35,49.0,34.818027,68.80634
1,35,50.0,37.17674,73.68541
1,35,51.0,39.256897,76.213394
1,35,52.0,40.409813,77.324135
1,35,53.0,41.588432,81.079094
1,35,54.0,42.46065,83.30201
1,35,55.0,43.31174,86.609764
1,35,56.0,45.647938,89.173256
1,35,57.0,47.981026,91.678734
1,35,58.0,49.62657,94.140526
1,35,59.0,51.077705,98.08557
1,35,60.0,51.973736,98.82431
1,35,61.0,52.885437,101.822815
1,35,62.0,56.569786,106.41439
1,35,63.0,57.842125,108.552444
1,35,64.0,60.1332,112.135666
1,35,65.0,61.227806,111.90232
